scenario_id,leaf,tier1,tier2,review,reviewSupplement,reviewLabel,resourceCost_time,resourceCost_energy,expReward,competencyCards,axisDelta_requireCard,axisDelta_bonusPoint,axisDelta_note,finals_score,finals_grade,finals_item,finals_delegation,finals_knowledge,finals_awareness,finals_cut6Feedback,finals_replaySuggestion,finals_cardEarned,finals_humanCentricAxis,finals_humanCentricTag,finals_domainCards,finals_growthCard,finals_replayCardStatus,finals_expReward,finals_shortFeedback,finals_reportFeedback,finals_earnedCards,finals_adjustedScore,finals_adjustedType,finals_adjustedReason,finals_reportPathSummary,finals_cartoonCaption1,finals_cartoonCaption2,finals_cartoonCaption3,finals_cartoonCaption4,finals_cartoonCaption5,finals_reportReflection,finals_reportCardSummary,finals_reportStrengthTags,finals_reportGrowthTags
selfintro,B1R2,B,B1,R2,답마다 이유나 경험을 한 문장씩 덧붙였다. AI 질문에서 시작했지만 내 이유와 경험이 들어가면서 조금 더 나다운 자기소개가 됐다.,답마다 이유나 경험을 한 문장씩 덧붙인다,12,10,10,,비판적 사고,5,AI가 만든 거짓 자기소개를 눈으로 발견하는 자리 — 비판적 사고 카드와 강한 매칭,45,D,타인의 말 경고 카드,+,0,내 말투가 아닌 표현을 일부 찾았어요. 그래도 처음 답한 내용이 짧아 글의 빈자리를 충분히 채우지는 못했어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,내 말투가 아닌 표현을 일부 찾았어요.,내 말투가 아닌 표현을 일부 찾았어요. 그래도 처음 답한 내용이 짧아 글의 빈자리를 충분히 채우지는 못했어요.,,-10,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",AI로 시작 열기 → AI 질문에 답하기 → 한 번 확인하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI 질문에 답하며 글감을 만들었다.,AI 질문에서 시작한 자기소개,이상한 표현과 흐름을 한 번 확인했다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",회복력,,직접 근거 보강
selfintro,B1R3,B,B1,R3,AI에게 더 궁금한 질문을 하나만 더 받아 답을 보충했다. AI가 던진 추가 질문을 통해 빠진 내용을 발견하고 내가 답한 내용으로 보충한 자기소개가 됐다.,AI에게 더 궁금한 질문을 하나만 더 받아 답을 보충한다,17,14,12,,,,,60,C,빈자리 발견 카드,+,0,처음부터 다시 보며 내 이야기가 부족하다는 걸 발견했어요. 고칠 방향은 보였지만 새로 넣을 경험이 더 필요했어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,자기이해,빈자리 발견,도전력 후보,8,처음부터 다시 보며 내 이야기가 부족하다는 걸 발견했어요.,처음부터 다시 보며 내 이야기가 부족하다는 걸 발견했어요. 고칠 방향은 보였지만 새로 넣을 경험이 더 필요했어요.,,-12,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",AI로 시작 열기 → AI 질문에 답하기 → 깊게 확인하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI 질문에 답하며 글감을 만들었다.,AI 질문에서 시작한 자기소개,다시 읽으며 내가 답할 수 있는 내용만 남겼다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",회복력,,직접 근거 보강
selfintro,B2R1,B,B2,R1,AI가 준 순서에 맞게 내 정보를 넣어 그대로 냈다. 읽기 편한 형식은 갖췄지만 내 이야기는 정해진 틀에 맞춰 넣은 정도로만 보이는 자기소개가 됐다.,형식이 정리되어 있으니 그대로 제출한다,11,8,7,자기지식,,,,55,D,빌린 문장 카드,+,+,AI가 잡아준 순서 덕분에 글 모양은 생겼어요. 하지만 바로 넘겨 내 정보와 내 말투 사이의 거리가 남았어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,false,,,,회복력,도전력 후보,8,AI가 잡아준 순서 덕분에 글 모양은 생겼어요.,AI가 잡아준 순서 덕분에 글 모양은 생겼어요. 하지만 바로 넘겨 내 정보와 내 말투 사이의 거리가 남았어요.,자기이해,22,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,AI로 시작 열기 → AI 순서 바꾸기 → 그대로 진행하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI가 준 순서에 내 이야기를 채웠다.,AI 구조에 내 이야기를 채운 자기소개,그대로 내며 마지막 확인을 건너뛰었다.,내 말에서 시작했더라도 마지막 확인이 부족하면 소개의 힘이 약해진다.,회복력,,검토 필요
selfintro,B2R2,B,B2,R2,내가 말하고 싶은 부분이 잘 보이도록 순서와 내용을 다시 봤다. AI가 준 구조를 그대로 따르지 않고 내가 중요하게 생각한 내용이 더 잘 드러나도록 정리한 자기소개가 됐다.,내가 말하고 싶은 부분이 잘 보이도록 순서와 내용을 다시 본다,14,11,9,자기지식;표현력;검수능력,,,,72,C,말투 점검 카드,+,+,"AI가 만든 순서에 내 말투가 아닌 표현을 표시했어요. 글은 나아졌지만, 왜 이 이야기를 골랐는지는 더 필요했어요.","핵심 방향은 잡았지만, 검토나 자기 기준을 더 분명히 하면 결과가 더 좋아질 수 있어요.",다시 해본다면 내가 직접 확인한 근거를 하나 더 넣어 보세요.,true,융합하기,맥락적 사고,자기이해;표현력,,,22,AI가 만든 순서에 내 말투가 아닌 표현을 표시했어요.,"AI가 만든 순서에 내 말투가 아닌 표현을 표시했어요. 글은 나아졌지만, 왜 이 이야기를 골랐는지는 더 필요했어요.","자기이해, 표현력, 검토력",32,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 시작 열기 → AI 순서 바꾸기 → 한 번 확인하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI가 준 순서에 내 이야기를 채웠다.,AI 구조에 내 이야기를 채운 자기소개,이상한 표현과 흐름을 한 번 확인했다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",[융합하기] 맥락적 사고 · 표현력 · 자기이해,"맥락적 사고;표현력, 자기이해",확장 가능
selfintro,B2R3,B,B2,R3,AI에게 흐름이 끊기거나 너무 빈칸처럼 보이는 부분을 표시하게 한 뒤 보충했다. 구조의 빈약한 부분을 찾고 그 자리에 내 이야기를 보충한 자기소개가 됐다.,AI에게 흐름이 끊기거나 너무 빈칸처럼 보이는 부분을 표시하게 한 뒤 보충한다,19,15,12,자기지식;표현력;검수능력;자기검증,표현력,5,AI 문장을 자기 말투로 다시 바꾸는 검토 자리 — 표현력 카드와 강한 매칭,84,B,다시 내 말 카드,+,+,AI가 정리한 틀을 처음부터 다시 보며 내 말과 경험을 넣었어요. 틀은 빌렸지만 내용의 책임은 조금 되찾았어요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,융합하기,맥락적 사고,자기이해;표현력;검토력,,,26,AI가 정리한 틀을 처음부터 다시 보며 내 말과 경험을 넣었어요.,AI가 정리한 틀을 처음부터 다시 보며 내 말과 경험을 넣었어요. 틀은 빌렸지만 내용의 책임은 조금 되찾았어요.,"자기이해, 표현력, 검토력",30,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 시작 열기 → AI 순서 바꾸기 → 깊게 확인하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI가 준 순서에 내 이야기를 채웠다.,AI 구조에 내 이야기를 채운 자기소개,다시 읽으며 내가 답할 수 있는 내용만 남겼다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",[융합하기] 맥락적 사고 · 표현력 · 자기이해 · 검토력,"맥락적 사고;표현력, 자기이해, 검토력",확장 가능
selfintro,B3R1,B,B3,R1,좋은 문장과 내 메모가 들어갔으니 그대로 냈다. AI 문장과 내 메모가 함께 들어 있지만 어떤 부분이 내 말이고 어떤 부분이 AI의 표현인지 애매한 자기소개가 됐다.,좋은 문장과 내 메모가 들어갔으니 그대로 제출한다,13,10,10,자기지식;표현력;검수능력,,,,78,B,내가 잡은 자기소개 카드,++,+,내 메모가 들어가 글의 중심은 잡혔어요. 다만 바로 넘겨 AI 문장과 내 말이 섞인 부분을 충분히 가르지 못했어요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,융합하기,통합적 사고,자기이해;표현력,,,26,내 메모가 들어가 글의 중심은 잡혔어요.,내 메모가 들어가 글의 중심은 잡혔어요. 다만 바로 넘겨 AI 문장과 내 말이 섞인 부분을 충분히 가르지 못했어요.,"자기이해, 표현력, 검토력",33,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 시작 열기 → AI 문장과 내 메모 섞기 → 그대로 진행하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI 문장과 내 메모를 함께 놓고 골랐다.,AI 문장과 내 메모가 섞인 자기소개,그대로 내며 마지막 확인을 건너뛰었다.,내 말에서 시작했더라도 마지막 확인이 부족하면 소개의 힘이 약해진다.,[융합하기] 통합적 사고 · 표현력 · 자기이해,"통합적 사고;표현력, 자기이해",검토 필요
selfintro,B3R2,B,B3,R2,내 메모에서 살아 있던 표현이 사라지지 않았는지 확인했다. 내 짧은 메모에 있던 솔직한 표현을 되살려 더 내 말에 가까운 자기소개가 됐다.,내 메모에서 살아 있던 표현이 사라지지 않았는지 확인한다,16,13,12,자기지식;표현력;검수능력;비판적 사고,검수능력,5,AI를 표현 보조로 쓰고 바뀐 문장을 확인하는 자리 — 검수능력 카드와 강한 매칭,86,A,검수 자기소개 카드,++,+,"AI가 고친 표현 중 내 말투에 맞는 것만 골랐어요. 글은 단단해졌지만, 더 깊게 보면 내 이야기의 중심이 더 선명해질 수 있어요.","좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,융합하기,직관적 통찰,표현력;분석력,,,26,AI가 고친 표현 중 내 말투에 맞는 것만 골랐어요.,"AI가 고친 표현 중 내 말투에 맞는 것만 골랐어요. 글은 단단해졌지만, 더 깊게 보면 내 이야기의 중심이 더 선명해질 수 있어요.","자기이해, 표현력, 검토력, 분석력",30,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 시작 열기 → AI 문장과 내 메모 섞기 → 한 번 확인하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI 문장과 내 메모를 함께 놓고 골랐다.,AI 문장과 내 메모가 섞인 자기소개,이상한 표현과 흐름을 한 번 확인했다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",[융합하기] 통합적 사고 · 표현력 · 자기이해 · 검토력,"통합적 사고;표현력, 자기이해, 검토력",확장 가능
selfintro,B3R3,B,B3,R3,AI에게 너무 일반적이거나 과한 문장을 표시하게 한 뒤 내 말로 고쳤다. AI의 도움으로 과한 문장을 찾고 내가 실제로 말할 수 있는 표현으로 바꾼 자기소개가 됐다.,AI에게 너무 일반적이거나 과한 문장을 표시하게 한 뒤 내 말로 고친다,21,17,14,자기지식;표현력;정리력;검수능력;자기검증,,,,95,S,함께 다듬은 카드,++,+,"AI는 표현을 거들었고, 나는 내 메모와 설명할 수 있는 내용만 남겼어요. AI를 썼지만 글의 무게는 내가 잡았어요.",자기 기준을 세우고 마지막 확인까지 해낸 선택이라 결과의 완성도가 높아요.,다시 해본다면 같은 주제를 다른 방식으로 풀어 보며 선택의 차이를 비교해 보세요.,true,중심잡기,적응성,표현력;분석력;검토력,,,30,"AI는 표현을 거들었고, 나는 내 메모와 설명할 수 있는 내용만 남겼어요.","AI는 표현을 거들었고, 나는 내 메모와 설명할 수 있는 내용만 남겼어요. AI를 썼지만 글의 무게는 내가 잡았어요.","자기이해, 표현력, 검토력",25,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 시작 열기 → AI 문장과 내 메모 섞기 → 깊게 확인하기,자기소개를 써야 하는 상황이 생겼다.,AI의 도움으로 글의 시작을 열었다.,AI 문장과 내 메모를 함께 놓고 골랐다.,AI 문장과 내 메모가 섞인 자기소개,다시 읽으며 내가 답할 수 있는 내용만 남겼다.,"내 이야기를 먼저 세우고, 마지막에 책임질 수 있는 말만 남겼다.",[융합하기] 통합적 사고 · 표현력 · 자기이해 · 검토력,"통합적 사고;표현력, 자기이해, 검토력",확장 가능
selfintro,C1R1,C,C1,R1,아무 정보 없이 AI가 만든 글을 그대로 냈다. 글은 자연스럽지만 내가 누구인지보다 AI가 상상한 학생의 모습이 더 많이 남는 자기소개가 됐다.,그대로 제출한다,6,4,5,자기지식;정리력;자기성찰,,,,18,D,,--,--,"아무 정보 없이 AI에게 맡긴 글을 바로 넘겨, AI가 상상한 학생이 내 자기소개 자리를 채웠어요.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,"아무 정보 없이 AI에게 맡긴 글을 바로 넘겨, AI가 상상한 학생이 내 자기소개 자리를 채웠어요.","아무 정보 없이 AI에게 맡긴 글을 바로 넘겨, AI가 상상한 학생이 내 자기소개 자리를 채웠어요.","자기이해, 표현력",-13,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",AI에게 맡기기 → 정보 없이 AI 초안 받기 → 그대로 진행하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,내 정보 없이 AI가 글을 만들게 했다.,AI가 상상한 학생의 자기소개,그대로 내며 마지막 확인을 건너뛰었다.,내 말에서 시작했더라도 마지막 확인이 부족하면 소개의 힘이 약해진다.,회복력,,검토 필요
selfintro,C1R2,C,C1,R2,내가 실제로 하지 않은 말이나 경험을 직접 지웠다. 사실과 다른 부분은 줄었지만 남은 글도 아직 내 이야기가 충분하지 않은 자기소개가 됐다.,내가 실제로 하지 않은 말이나 경험을 직접 지운다,9,7,7,자기지식;정리력;자기성찰;비판적 사고,,,,32,D,거짓 자리 발견 카드,--,--,내가 하지 않은 말을 몇 개 지웠어요. 하지만 처음에 넣은 내 재료가 없어 남은 글도 아직 내 이야기라고 보기 어려웠어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,내가 하지 않은 말을 몇 개 지웠어요.,내가 하지 않은 말을 몇 개 지웠어요. 하지만 처음에 넣은 내 재료가 없어 남은 글도 아직 내 이야기라고 보기 어려웠어요.,"자기이해, 표현력, 분석력",-8,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,AI에게 맡기기 → 정보 없이 AI 초안 받기 → 한 번 확인하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,내 정보 없이 AI가 글을 만들게 했다.,AI가 상상한 학생의 자기소개,이상한 표현과 흐름을 한 번 확인했다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",회복력,,직접 근거 보강
selfintro,C1R3,C,C1,R3,AI에게 내가 설명하기 어려운 문장을 표시하게 한 뒤 고쳤다. 내가 책임지기 어려운 문장을 찾아내고 일부를 내 말로 바꾸었지만 여전히 내 재료를 더 넣어야 하는 자기소개가 됐다.,AI에게 내가 설명하기 어려운 문장을 표시하게 한 뒤 고친다,14,11,10,자기지식;정리력;표현력;자기성찰;자기검증,자기검증,5,AI가 만든 글 중 내가 책임지기 어려운 문장을 찾아내고 내 말로 바꾸는 자리 — 자기검증 카드와 강한 매칭,45,D,책임 확인 카드,--,--,"처음부터 다시 확인하며 문제를 발견했어요. 하지만 출발 재료가 거의 없어 고칠 근거가 부족했고, 새로 써야 할 부분이 많았어요.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,처음부터 다시 확인하며 문제를 발견했어요.,"처음부터 다시 확인하며 문제를 발견했어요. 하지만 출발 재료가 거의 없어 고칠 근거가 부족했고, 새로 써야 할 부분이 많았어요.","자기이해, 표현력, 검토력",-10,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",AI에게 맡기기 → 정보 없이 AI 초안 받기 → 깊게 확인하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,내 정보 없이 AI가 글을 만들게 했다.,AI가 상상한 학생의 자기소개,다시 읽으며 내가 답할 수 있는 내용만 남겼다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",회복력,,직접 근거 보강
selfintro,C2R1,C,C2,R1,기본 정보 몇 가지를 바탕으로 AI가 만든 글을 그대로 냈다. 내 정보가 들어 있어 그럴듯해 보이지만 왜 그것을 좋아하는지나 실제로 어떤 사람인지는 약한 자기소개가 됐다.,내 정보가 들어갔으니 그대로 제출한다,8,6,3,,,,,42,D,정보 채움 카드,-,0,"몇 가지 정보는 들어갔지만 바로 넘겨, 좋아하는 이유와 기억이 빠진 소개가 됐어요.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,"몇 가지 정보는 들어갔지만 바로 넘겨, 좋아하는 이유와 기억이 빠진 소개가 됐어요.","몇 가지 정보는 들어갔지만 바로 넘겨, 좋아하는 이유와 기억이 빠진 소개가 됐어요.",,14,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,AI에게 맡기기 → 기본 정보로 AI 초안 받기 → 그대로 진행하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,몇 가지 정보만 넣고 AI 초안을 받았다.,내 정보가 들어간 AI 자기소개,그대로 내며 마지막 확인을 건너뛰었다.,내 말에서 시작했더라도 마지막 확인이 부족하면 소개의 힘이 약해진다.,회복력,,검토 필요
selfintro,C2R2,C,C2,R2,"왜 좋아하는지, 왜 그렇게 생각하는지 이유를 덧붙였다. 기본 정보 뒤에 내 이유가 붙어 단순 정보보다 내 생각이 조금 더 보이는 자기소개가 됐다.","왜 좋아하는지, 왜 그렇게 생각하는지 이유를 덧붙인다",11,9,5,비판적 사고,,,,60,C,이유 추가 카드,-,0,"기본 정보 뒤에 이유를 조금 붙였어요. 일부는 내 글처럼 보였지만, 아직 AI가 채운 빈칸이 남았어요.",출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,true,성찰하기,윤리적 사고,자기이해,,,16,기본 정보 뒤에 이유를 조금 붙였어요.,"기본 정보 뒤에 이유를 조금 붙였어요. 일부는 내 글처럼 보였지만, 아직 AI가 채운 빈칸이 남았어요.",분석력,14,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,AI에게 맡기기 → 기본 정보로 AI 초안 받기 → 한 번 확인하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,몇 가지 정보만 넣고 AI 초안을 받았다.,내 정보가 들어간 AI 자기소개,이상한 표현과 흐름을 한 번 확인했다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",[중심잡기] 주체성 · 자기이해 · 표현력,"주체성;자기이해, 표현력",직접 근거 보강
selfintro,C2R3,C,C2,R3,AI에게 이 글을 읽고 나에 대해 더 궁금한 점을 물어보게 한 뒤 보충했다. AI가 던진 질문을 통해 기본 정보 뒤에 숨은 내 이야기를 조금 더 채운 자기소개가 됐다.,AI에게 이 글을 읽고 나에 대해 더 궁금한 점을 물어보게 한 뒤 보충한다,16,13,8,자기지식;정리력;자기성찰;자기검증,,,,72,C,숨은 이야기 카드,-,0,처음부터 다시 보며 정보 뒤에 숨어 있던 내 이야기를 조금 꺼냈어요. 다만 처음에 넣은 재료가 적어 깊이는 제한됐어요.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,true,성찰하기,윤리적 사고,자기이해;검토력,,,16,처음부터 다시 보며 정보 뒤에 숨어 있던 내 이야기를 조금 꺼냈어요.,처음부터 다시 보며 정보 뒤에 숨어 있던 내 이야기를 조금 꺼냈어요. 다만 처음에 넣은 재료가 적어 깊이는 제한됐어요.,"자기이해, 표현력, 검토력",9,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,AI에게 맡기기 → 기본 정보로 AI 초안 받기 → 깊게 확인하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,몇 가지 정보만 넣고 AI 초안을 받았다.,내 정보가 들어간 AI 자기소개,다시 읽으며 내가 답할 수 있는 내용만 남겼다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",[중심잡기] 주체성 · 자기이해 · 표현력,"주체성;자기이해, 표현력",직접 근거 보강
selfintro,C3R1,C,C3,R1,AI 흐름을 참고해 다시 쓴 글을 그대로 냈다. 문장은 내가 다시 썼지만 AI 흐름에 맞추느라 내 이야기가 덜 들어간 부분이 남는 자기소개가 됐다.,다시 썼으니 그대로 제출한다,14,11,1,,,,,66,C,AI 흐름 참고 카드,+,+,AI 글을 참고해 다시 쓰며 일부 판단은 했어요. 하지만 바로 넘겨 내 경험이 덜 들어간 부분이 남았어요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,융합하기,통합적 사고,표현력,,,26,AI 글을 참고해 다시 쓰며 일부 판단은 했어요.,AI 글을 참고해 다시 쓰며 일부 판단은 했어요. 하지만 바로 넘겨 내 경험이 덜 들어간 부분이 남았어요.,,35,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI에게 맡기기 → AI 글을 다시 쓰기 → 그대로 진행하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,AI 글을 참고해 다시 내 글로 고쳤다.,AI 흐름을 참고해 다시 쓴 자기소개,그대로 내며 마지막 확인을 건너뛰었다.,내 말에서 시작했더라도 마지막 확인이 부족하면 소개의 힘이 약해진다.,[융합하기] 통합적 사고 · 표현력 · 검토력,"통합적 사고;표현력, 검토력",검토 필요
selfintro,C3R2,C,C3,R2,왜 그 내용에 동의하는지 내 경험과 연결했다. AI 문장 중 내가 인정한 내용을 내 경험과 연결해 선택의 이유가 보이는 자기소개가 됐다.,왜 그 내용에 동의하는지 내 경험과 연결한다,17,14,2,,,,,80,B,경험 연결 카드,+,+,AI 문장 중 내가 인정한 내용을 내 경험과 연결했어요. 출발은 AI였지만 선택의 이유가 조금 보이기 시작했어요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,성찰하기,비판적 사고,표현력;분석력,,,26,AI 문장 중 내가 인정한 내용을 내 경험과 연결했어요.,AI 문장 중 내가 인정한 내용을 내 경험과 연결했어요. 출발은 AI였지만 선택의 이유가 조금 보이기 시작했어요.,,32,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI에게 맡기기 → AI 글을 다시 쓰기 → 한 번 확인하기,자기소개를 써야 하는 상황이 생겼다.,자기소개의 결과를 먼저 AI에게 맡겼다.,AI 글을 참고해 다시 내 글로 고쳤다.,AI 흐름을 참고해 다시 쓴 자기소개,이상한 표현과 흐름을 한 번 확인했다.,"내 경험은 들어갔지만, 왜 그것이 나를 보여주는지 더 분명히 할 필요가 있다.",[융합하기] 통합적 사고 · 표현력 · 검토력,"통합적 사고;표현력, 검토력",확장 가능
