scenario_id,leaf,tier1,tier2,review,scenario_title,scenario_learningMessage,situation_text,tier1_label,tier1_desc,tier1_lesson,tier2_label,tier2_lesson,t2_delegation_label,t2_delegation_delta,result_text,result_summary,result_lesson,result_basePoint,review_label,review_desc,review_lesson,reviewSupplement,final_score,final_grade,final_item,final_delegation,final_knowledge,final_awareness,raw_time,raw_energy,mult_time,mult_energy,discount_time_위+3,discount_energy_도+3,discount_time_위-3,discount_energy_도-3,t1_delta_위,t1_delta_도,t2_delta_위,t2_delta_도,review_delta_위,review_delta_도,total_delta_위,total_delta_도,peter_note
career,C2R3,C,C2,R3,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",남의 말에 기대거나 미룬다,친구나 부모님 말에 기대거나 아직 모르겠다고 넘긴다.,남의 말로 넘기면 내 질문이 사라진다.,부모님이 말한 안정적인 길을 그대로 적는다,안정적인 말에 기대었다. 내 판단은 아직 뒤에 있다.,-,-1,"부모님이 안정적인 직업을 생각해 보라고 해서 상담 카드에 그대로 적었다. 틀린 말은 아닐 수 있지만, AI 시대에 내가 어떤 일을 해 보고 싶은지는 여전히 비어 있었다.",부모님 말로 채운 선택,안정적인 말도 내 이유와 만나야 내 진로가 된다.,52,내 질문과 경험에 비춰 다시 확인,"AI 답, 남의 의견, 내 생각이 실제 경험과 이어지는지 확인한다.",내 기준으로 다시 봤다. 도메인지식 +3,부모님 의견 옆에 내가 해 본 일과 걱정되는 질문을 따로 적었다. 점수 +18.,70,A,타인 의견 분리 카드,-,+,부모님 의견 옆에 내 경험을 적으니 내가 볼 자리가 생겼다.,58,45,35,27,29,21,41,33,,,,,,,,,
career,C3R1,C,C3,R1,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",남의 말에 기대거나 미룬다,친구나 부모님 말에 기대거나 아직 모르겠다고 넘긴다.,남의 말로 넘기면 내 질문이 사라진다.,아직 몰라도 된다고 비워 둔다,모른다고 넘겼다. 불안도 질문도 그대로 남는다.,--,-2,"상담 카드에 “아직 잘 모르겠습니다”라고 적었다. 거짓말은 아니었지만, AI 때문에 걱정되는 것과 내가 궁금한 일까지 함께 적지는 않았다.",질문을 비워 둔 선택,모른다는 말만 남기면 다음 판단으로 이어지기 어렵다.,12,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰면 불안도 그대로 남는다.,,12,D,,--,--,모른다는 말만 쓰니 상담 카드도 같이 멈췄다.,15,10,9,6,3,0,15,12,,,,,,,,,
career,C3R2,C,C3,R2,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",남의 말에 기대거나 미룬다,친구나 부모님 말에 기대거나 아직 모르겠다고 넘긴다.,남의 말로 넘기면 내 질문이 사라진다.,아직 몰라도 된다고 비워 둔다,모른다고 넘겼다. 불안도 질문도 그대로 남는다.,--,-2,"상담 카드에 “아직 잘 모르겠습니다”라고 적었다. 거짓말은 아니었지만, AI 때문에 걱정되는 것과 내가 궁금한 일까지 함께 적지는 않았다.",질문을 비워 둔 선택,모른다는 말만 남기면 다음 판단으로 이어지기 어렵다.,12,한 번 읽고 이상한 곳만 표시,명백히 이상하거나 내 경험과 안 맞는 부분만 표시한다.,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 모르겠다는 말만 있고 상담할 단서가 없었다. 점수 +11.,23,D,,--,-,모르는 건 사실이었지만 내가 걱정한 것까지 사라졌다.,23,16,14,10,8,4,20,16,,,,,,,,,
career,C3R3,C,C3,R3,AI 시대에 내 진로는?,미래가 불안해도 마지막 판단은 내가 해야 한다.,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",남의 말에 기대거나 미룬다,친구나 부모님 말에 기대거나 아직 모르겠다고 넘긴다.,남의 말로 넘기면 내 질문이 사라진다.,아직 몰라도 된다고 비워 둔다,모른다고 넘겼다. 불안도 질문도 그대로 남는다.,--,-2,"상담 카드에 “아직 잘 모르겠습니다”라고 적었다. 거짓말은 아니었지만, AI 때문에 걱정되는 것과 내가 궁금한 일까지 함께 적지는 않았다.",질문을 비워 둔 선택,모른다는 말만 남기면 다음 판단으로 이어지기 어렵다.,12,내 질문과 경험에 비춰 다시 확인,"AI 답, 남의 의견, 내 생각이 실제 경험과 이어지는지 확인한다.",내 기준으로 다시 봤다. 도메인지식 +3,"아직 모른다는 말 옆에 걱정되는 것, 해 본 것, 더 알아볼 것을 적었다. 점수 +20.",32,D,빈 진로 경고 카드,--,0,아직 몰라도 걱정과 궁금한 것까지는 적을 수 있었다.,40,28,24,17,18,11,30,23,,,,,,,,,
studyplan,A1R1,A,A1,R1,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,모르는 부분을 먼저 점검하고 약한 과목에 시간을 더 둔다,약점을 먼저 봤다 — 내가 뭘 모르는지부터 시작하는 공부.,++,2,"지난 단원 문제를 조금 풀어 보니 수학 도형과 과학 전기 단원에서 많이 막혔다. 자신 있는 과목은 짧게 확인하고, 막힌 과목에 시간을 더 넣은 계획표를 만들었다.",약점을 보고 세운 공부 계획,약점을 본 자리에서 진짜 공부가 시작된다 — 위임 아닌 자기 점검.,94,그대로 진행,검토 없이 그대로 공부를 시작한다.,검토를 건너뛰었다 — 내 계획을 다시 볼 기회를 놓쳤다.,,94,S,메타 공부 카드,++,++,내가 뭘 모르는지 보이자 공부할 순서가 생겼다.,100,90,60,54,54,48,66,60,,,,,,,,,
studyplan,A1R2,A,A1,R2,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,모르는 부분을 먼저 점검하고 약한 과목에 시간을 더 둔다,약점을 먼저 봤다 — 내가 뭘 모르는지부터 시작하는 공부.,++,2,"지난 단원 문제를 조금 풀어 보니 수학 도형과 과학 전기 단원에서 많이 막혔다. 자신 있는 과목은 짧게 확인하고, 막힌 과목에 시간을 더 넣은 계획표를 만들었다.",약점을 보고 세운 공부 계획,약점을 본 자리에서 진짜 공부가 시작된다 — 위임 아닌 자기 점검.,94,한 번 보고 빠진 과목만 표시,명시적으로 빠진 과목이나 단원을 발견.,한 번 훑어 빠진 단원을 잡았다. 도메인지식 +1,한 번 보니 과학 전기 단원 시간이 조금 부족했다. 점수 +3.,97,S,메타 공부 카드,++,++,빠진 단원을 보태니 계획표가 내 시험 쪽으로 더 가까워졌다.,108,96,65,58,59,52,71,64,,,,,,,,,
studyplan,A1R3,A,A1,R3,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,모르는 부분을 먼저 점검하고 약한 과목에 시간을 더 둔다,약점을 먼저 봤다 — 내가 뭘 모르는지부터 시작하는 공부.,++,2,"지난 단원 문제를 조금 풀어 보니 수학 도형과 과학 전기 단원에서 많이 막혔다. 자신 있는 과목은 짧게 확인하고, 막힌 과목에 시간을 더 넣은 계획표를 만들었다.",약점을 보고 세운 공부 계획,약점을 본 자리에서 진짜 공부가 시작된다 — 위임 아닌 자기 점검.,94,오답 확인 + 약점 다시 배치,내가 모르는 단원과 공부 시간을 다시 맞춘다.,오답을 다시 보고 약점에 시간을 옮겼다. 도메인지식 +3,틀린 문제를 다시 보고 약한 단원 시간을 더 옮겼다. 점수 +6.,100,S,약점 자가 점검 카드,++,++,내가 모르는 것을 알게 된 것만으로 한 단계였다.,125,108,75,65,69,59,81,71,,,,,,,,,
studyplan,A2R1,A,A2,R1,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,모든 과목을 똑같이 나눠서 공부한다,모든 과목에 시간을 똑같이 줬다 — 깔끔하지만 약한 과목이 흐려진다.,+,1,"5과목을 똑같이 나눠서 하루에 조금씩 보기로 했다. 계획표는 깔끔했지만, 이미 아는 과목과 모르는 과목이 같은 칸을 차지했다.",균등하지만 약점이 흐린 계획,공평한 시간은 공평한 공부가 아니다 — 모르는 자리에 시간이 더 필요하다.,67,그대로 진행,검토 없이 그대로 공부를 시작한다.,검토를 건너뛰었다 — 내 계획을 다시 볼 기회를 놓쳤다.,,67,B,고른 시간표 카드,+,+,모든 과목을 똑같이 보니 내 약점도 똑같이 작아 보였다.,75,62,45,37,39,31,51,43,,,,,,,,,
studyplan,A2R2,A,A2,R2,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,모든 과목을 똑같이 나눠서 공부한다,모든 과목에 시간을 똑같이 줬다 — 깔끔하지만 약한 과목이 흐려진다.,+,1,"5과목을 똑같이 나눠서 하루에 조금씩 보기로 했다. 계획표는 깔끔했지만, 이미 아는 과목과 모르는 과목이 같은 칸을 차지했다.",균등하지만 약점이 흐린 계획,공평한 시간은 공평한 공부가 아니다 — 모르는 자리에 시간이 더 필요하다.,67,한 번 보고 빠진 과목만 표시,명시적으로 빠진 과목이나 단원을 발견.,한 번 훑어 빠진 단원을 잡았다. 도메인지식 +1,한 번 보니 이미 아는 과목에도 시간이 너무 많이 들어가 있었다. 점수 +6.,73,A,시간 다시 나눔 카드,+,+,아는 과목과 모르는 과목은 같은 시간이 아니었다.,83,68,50,41,44,35,56,47,,,,,,,,,
studyplan,A2R3,A,A2,R3,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,모든 과목을 똑같이 나눠서 공부한다,모든 과목에 시간을 똑같이 줬다 — 깔끔하지만 약한 과목이 흐려진다.,+,1,"5과목을 똑같이 나눠서 하루에 조금씩 보기로 했다. 계획표는 깔끔했지만, 이미 아는 과목과 모르는 과목이 같은 칸을 차지했다.",균등하지만 약점이 흐린 계획,공평한 시간은 공평한 공부가 아니다 — 모르는 자리에 시간이 더 필요하다.,67,오답 확인 + 약점 다시 배치,내가 모르는 단원과 공부 시간을 다시 맞춘다.,오답을 다시 보고 약점에 시간을 옮겼다. 도메인지식 +3,간단한 문제를 풀어 보고 약한 과목 쪽으로 시간을 다시 옮겼다. 점수 +12.,79,A,메타 공부 카드,+,++,문제를 풀어 보니 시간표가 다시 움직였다.,100,80,60,48,54,42,66,54,,,,,,,,,
studyplan,A3R1,A,A3,R1,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,자신 있는 과목만 더 공부한다,잘하는 과목만 펼쳤다 — 기분은 좋지만 모르는 단원은 그대로다.,0,0,자신 있는 과목을 먼저 펼치니 문제도 잘 풀리고 기분이 조금 나아졌다. 하지만 어려운 과목 문제집은 책상 한쪽에 그대로 쌓여 있었다.,편한 과목으로 기운 계획,잘하는 과목을 풀어도 모르는 단원은 줄지 않는다.,48,그대로 진행,검토 없이 그대로 공부를 시작한다.,검토를 건너뛰었다 — 내 계획을 다시 볼 기회를 놓쳤다.,,48,C,편한 과목 카드,0,0,잘하는 과목을 풀 때는 공부하는 기분이 났다.,50,40,30,24,24,18,36,30,,,,,,,,,
studyplan,A3R2,A,A3,R2,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,자신 있는 과목만 더 공부한다,잘하는 과목만 펼쳤다 — 기분은 좋지만 모르는 단원은 그대로다.,0,0,자신 있는 과목을 먼저 펼치니 문제도 잘 풀리고 기분이 조금 나아졌다. 하지만 어려운 과목 문제집은 책상 한쪽에 그대로 쌓여 있었다.,편한 과목으로 기운 계획,잘하는 과목을 풀어도 모르는 단원은 줄지 않는다.,48,한 번 보고 빠진 과목만 표시,명시적으로 빠진 과목이나 단원을 발견.,한 번 훑어 빠진 단원을 잡았다. 도메인지식 +1,한 번 보니 어려운 과목이 계획표 뒤쪽으로 밀려 있었다. 점수 +9.,57,B,밀린 약점 경고 카드,0,0,뒤로 밀어 둔 과목이 계속 책상에 남아 있었다.,58,46,35,28,29,22,41,34,,,,,,,,,
studyplan,A3R3,A,A3,R3,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",직접 계획을 세우고 공부한다,내가 아는 것과 모르는 것을 보고 공부 시간을 나눈다.,내 손으로 계획을 짰다 — 내 시험은 내가 가장 잘 안다.,자신 있는 과목만 더 공부한다,잘하는 과목만 펼쳤다 — 기분은 좋지만 모르는 단원은 그대로다.,0,0,자신 있는 과목을 먼저 펼치니 문제도 잘 풀리고 기분이 조금 나아졌다. 하지만 어려운 과목 문제집은 책상 한쪽에 그대로 쌓여 있었다.,편한 과목으로 기운 계획,잘하는 과목을 풀어도 모르는 단원은 줄지 않는다.,48,오답 확인 + 약점 다시 배치,내가 모르는 단원과 공부 시간을 다시 맞춘다.,오답을 다시 보고 약점에 시간을 옮겼다. 도메인지식 +3,편한 과목 시간을 줄이고 틀린 단원부터 다시 넣었다. 점수 +17.,65,B,약점 다시 보기 카드,0,+,피하고 싶은 단원을 넣고 나서야 공부 계획 같아졌다.,75,58,45,35,39,29,51,41,,,,,,,,,
studyplan,B1R1,B,B1,R1,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",AI에게 공부법을 받는다,AI에게 시험 공부 방법이나 약점별 공부 순서를 물어본다.,AI에 공부법을 맡겼다 — 내 약점을 누가 알아야 하는지 따져봐야 한다.,AI에게 중2 시험 공부법을 한 줄로 묻고 그대로 따른다,한 줄로 묻고 그대로 따랐다 — AI는 내 약점을 모른 채 일반론을 준다.,--,-2,"AI는 예습, 복습, 기출 문제, 오답 정리 같은 공부법을 차례로 알려 줬다. 말은 다 맞아 보였지만 내가 수학 도형을 모르는지, 과학 전기를 모르는지는 알지 못했다.",일반적인 AI 공부법,AI에 시험 공부를 시키면 내 약점을 모른 채 일반론이 돌아온다.,16,그대로 진행,검토 없이 그대로 공부를 시작한다.,검토를 건너뛰었다 — 내 계획을 다시 볼 기회를 놓쳤다.,,16,D,,--,--,AI 공부법은 좋았지만 내 시험은 아니었다.,30,15,18,9,12,3,24,15,,,,,,,,,
studyplan,B1R2,B,B1,R2,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",AI에게 공부법을 받는다,AI에게 시험 공부 방법이나 약점별 공부 순서를 물어본다.,AI에 공부법을 맡겼다 — 내 약점을 누가 알아야 하는지 따져봐야 한다.,AI에게 중2 시험 공부법을 한 줄로 묻고 그대로 따른다,한 줄로 묻고 그대로 따랐다 — AI는 내 약점을 모른 채 일반론을 준다.,--,-2,"AI는 예습, 복습, 기출 문제, 오답 정리 같은 공부법을 차례로 알려 줬다. 말은 다 맞아 보였지만 내가 수학 도형을 모르는지, 과학 전기를 모르는지는 알지 못했다.",일반적인 AI 공부법,AI에 시험 공부를 시키면 내 약점을 모른 채 일반론이 돌아온다.,16,한 번 보고 빠진 과목만 표시,명시적으로 빠진 과목이나 단원을 발견.,한 번 훑어 빠진 단원을 잡았다. 도메인지식 +1,한 번 읽어 보니 AI 공부법에 내 약한 단원 이름이 하나도 없었다. 점수 +13.,29,D,,--,-,그 계획에는 내가 틀리는 단원이 없었다.,38,21,23,13,17,7,29,19,,,,,,,,,
studyplan,B1R3,B,B1,R3,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",AI에게 공부법을 받는다,AI에게 시험 공부 방법이나 약점별 공부 순서를 물어본다.,AI에 공부법을 맡겼다 — 내 약점을 누가 알아야 하는지 따져봐야 한다.,AI에게 중2 시험 공부법을 한 줄로 묻고 그대로 따른다,한 줄로 묻고 그대로 따랐다 — AI는 내 약점을 모른 채 일반론을 준다.,--,-2,"AI는 예습, 복습, 기출 문제, 오답 정리 같은 공부법을 차례로 알려 줬다. 말은 다 맞아 보였지만 내가 수학 도형을 모르는지, 과학 전기를 모르는지는 알지 못했다.",일반적인 AI 공부법,AI에 시험 공부를 시키면 내 약점을 모른 채 일반론이 돌아온다.,16,오답 확인 + 약점 다시 배치,내가 모르는 단원과 공부 시간을 다시 맞춘다.,오답을 다시 보고 약점에 시간을 옮겼다. 도메인지식 +3,먼저 문제를 풀어 보고 AI 답을 내 약점에 맞게 다시 골랐다. 점수 +23.,39,C,남의 공부법 경고 카드,--,0,AI 답을 내 오답 옆에 놓으니 맞는 것만 조금 남았다.,55,33,33,20,27,14,39,26,,,,,,,,,
studyplan,B2R1,B,B2,R1,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",AI에게 공부법을 받는다,AI에게 시험 공부 방법이나 약점별 공부 순서를 물어본다.,AI에 공부법을 맡겼다 — 내 약점을 누가 알아야 하는지 따져봐야 한다.,내 약점을 말하고 AI 답을 받아 판단한다,약점을 말하고 답을 받았다 — 내 정보만큼만 답이 좁아진다.,0,0,"AI에게 수학 도형이 약하고 영어 단어가 밀렸다고 말하자, 공부 순서를 나눠 줬다. 도움이 됐지만 내가 정말 어디에서 틀리는지는 문제를 풀어 봐야 알 수 있었다.",약점을 말하고 받은 공부법,내가 준 정보만큼만 AI가 답한다 — 약점을 알아야 답도 좁아진다.,59,그대로 진행,검토 없이 그대로 공부를 시작한다.,검토를 건너뛰었다 — 내 계획을 다시 볼 기회를 놓쳤다.,,59,B,AI 공부법 카드,0,0,내 약점을 말하니 공부법이 조금 내 쪽으로 왔다.,45,30,27,18,21,12,33,24,,,,,,,,,
studyplan,B2R2,B,B2,R2,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",AI에게 공부법을 받는다,AI에게 시험 공부 방법이나 약점별 공부 순서를 물어본다.,AI에 공부법을 맡겼다 — 내 약점을 누가 알아야 하는지 따져봐야 한다.,내 약점을 말하고 AI 답을 받아 판단한다,약점을 말하고 답을 받았다 — 내 정보만큼만 답이 좁아진다.,0,0,"AI에게 수학 도형이 약하고 영어 단어가 밀렸다고 말하자, 공부 순서를 나눠 줬다. 도움이 됐지만 내가 정말 어디에서 틀리는지는 문제를 풀어 봐야 알 수 있었다.",약점을 말하고 받은 공부법,내가 준 정보만큼만 AI가 답한다 — 약점을 알아야 답도 좁아진다.,59,한 번 보고 빠진 과목만 표시,명시적으로 빠진 과목이나 단원을 발견.,한 번 훑어 빠진 단원을 잡았다. 도메인지식 +1,한 번 보니 내가 말한 약점이 너무 넓어서 공부 순서가 흐렸다. 점수 +8.,67,B,약점 말하기 카드,0,+,약점을 넓게 말하면 답도 넓게 돌아왔다.,53,36,32,22,26,16,38,28,,,,,,,,,
studyplan,B2R3,B,B2,R3,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",AI에게 공부법을 받는다,AI에게 시험 공부 방법이나 약점별 공부 순서를 물어본다.,AI에 공부법을 맡겼다 — 내 약점을 누가 알아야 하는지 따져봐야 한다.,내 약점을 말하고 AI 답을 받아 판단한다,약점을 말하고 답을 받았다 — 내 정보만큼만 답이 좁아진다.,0,0,"AI에게 수학 도형이 약하고 영어 단어가 밀렸다고 말하자, 공부 순서를 나눠 줬다. 도움이 됐지만 내가 정말 어디에서 틀리는지는 문제를 풀어 봐야 알 수 있었다.",약점을 말하고 받은 공부법,내가 준 정보만큼만 AI가 답한다 — 약점을 알아야 답도 좁아진다.,59,오답 확인 + 약점 다시 배치,내가 모르는 단원과 공부 시간을 다시 맞춘다.,오답을 다시 보고 약점에 시간을 옮겼다. 도메인지식 +3,오답을 보고 약점을 더 작게 나눈 뒤 필요한 공부법만 남겼다. 점수 +15.,74,A,AI 학습 도구 활용 카드,0,+,AI가 준 방법은 내 오답을 지나가야 쓸모가 생겼다.,70,48,42,29,36,23,48,35,,,,,,,,,
studyplan,B3R1,B,B3,R1,시험 2주 전 — 공부를 어떻게,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,"학기 말 중간고사가 2주 앞으로 다가왔다. 5과목 중 자신 있는 과목은 2개 정도이고, 나머지 3개는 어디부터 해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있고, 오늘은 어떻게 공부할지부터 정해야 했다.",AI에게 공부법을 받는다,AI에게 시험 공부 방법이나 약점별 공부 순서를 물어본다.,AI에 공부법을 맡겼다 — 내 약점을 누가 알아야 하는지 따져봐야 한다.,내가 약점을 분석한 뒤 AI에게 구체적으로 묻는다,약점을 먼저 찾고 AI에 물었다 — 도구는 내가 길을 안 다음에 쓰인다.,+,1,"먼저 문제를 풀어 보고 틀린 단원을 표시한 다음, AI에게 수학 도형은 어디부터 다시 봐야 하는지 물었다. AI 답을 그대로 쓰지 않고 내 오답 옆에 필요한 부분만 적었다.",약점 분석 뒤 쓴 AI 공부 도구,AI는 내가 길을 안 다음에 가장 잘 쓰이는 도구다.,72,그대로 진행,검토 없이 그대로 공부를 시작한다.,검토를 건너뛰었다 — 내 계획을 다시 볼 기회를 놓쳤다.,,72,A,약점 점검 카드,+,+,내가 먼저 틀린 곳을 찾으니 AI 질문도 달라졌다.,60,48,36,29,30,23,42,35,,,,,,,,,
