시나리오 ID,시나리오 타이틀,상황,시나리오 의도,시나리오 메시지,leaf 좌표,1차 선택,1차 의도,1차 메시지,1차 시간비용,1차 에너지비용,1차 위임판단력 변화,1차 도메인지식 변화,tier1 베이스,tier1 변수,더 자세히 선택,더 자세히 의도,더 자세히 메시지,더 자세히 시간비용,더 자세히 에너지비용,더 자세히 위임판단력 변화,더 자세히 도메인지식 변화,tier2 베이스,tier2 변수,검토 선택,검토 의도,검토 학생 narrative (Cut5/Cut6 메인),검토 시간비용,검토 에너지비용,검토 위임판단력 변화,검토 도메인지식 변화,review 점수,합산 점수 (t1.base+var + t2.base+var + review),매칭 그룹 (matchGroups),직접 매칭 카드 (axisDelta.requireCard),직접 매칭 보너스 (axisDelta.bonusPoint),직접 매칭 노트 (axisDelta.note),획득 역량카드 목록 (competencyCards),EXP 보상 (expRewards),[검수참고] results.text,[검수참고] results.summary,[검수참고] results.lesson,[검수참고·코드미사용] finals.score,[검수참고] finals.grade,[검수참고] finals.item,[검수참고] finals.awareness
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B1R2,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B1. AI에게 이름만 주고 만들어 달라고 한다,AI에 다 맡겼다 — 내 빈자리를 가짜로 메운다.,AI가 내 이름을 넣어 반듯한 자기소개를 써 줬다. 그런데 글 안에는 내가 말한 적 없는 봉사활동과 독서 습관이 들어 있었다.,2,1,--,-,20,1,R2. 한 번 읽고 이상한 곳만 표시,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽으며 한 적 없는 봉사활동 얘기를 발견하고 표시했다.,3,3,--,-,20,65,인식·해석,비판적 사고,5,AI가 만든 거짓 자기소개를 눈으로 발견하는 자리 — 비판적 사고 카드와 강한 매칭,,10,AI가 내 이름을 넣어 반듯한 자기소개를 써 줬다. 그런데 글 안에는 내가 말한 적 없는 봉사활동과 독서 습관이 들어 있었다.,겉은 반듯하지만 내가 빠진 자기소개,AI에 자기소개를 시키면 내가 아닌 사람이 인사하게 된다.,28,D,타인의 말 경고 카드,내가 한 적 없는 일이 내 소개처럼 적혀 있었다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B1R3,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B1. AI에게 이름만 주고 만들어 달라고 한다,AI에 다 맡겼다 — 내 빈자리를 가짜로 메운다.,AI가 내 이름을 넣어 반듯한 자기소개를 써 줬다. 그런데 글 안에는 내가 말한 적 없는 봉사활동과 독서 습관이 들어 있었다.,2,1,--,-,20,1,R3. 처음부터 다시 읽고 내 얘기인지 확인,처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,자기가 말한 적 없는 내용을 모두 지우고 실제로 한 일만 남겼다.,13,10,--,0,30,75,인식·해석,,,,,12,AI가 내 이름을 넣어 반듯한 자기소개를 써 줬다. 그런데 글 안에는 내가 말한 적 없는 봉사활동과 독서 습관이 들어 있었다.,겉은 반듯하지만 내가 빠진 자기소개,AI에 자기소개를 시키면 내가 아닌 사람이 인사하게 된다.,38,C,빈자리 발견 카드,AI가 채운 말 사이에서 내 빈자리가 보였다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B2R1,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B2. 내 정보를 자세히 주고 AI 글을 받아 다듬는다,재료는 줬지만 글까지 맡겼다 — 말투가 내 것이 아니다.,"내가 좋아하는 것, 방학 때 있었던 일, 올해 해 보고 싶은 일을 AI에게 자세히 적어 줬다. 글은 깔끔했지만 몇 문장은 내 말투보다 너무 얌전했다.",4,8,0,0,20,5,R1. 그대로 제출,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,자기 정보를 자세히 주고 받은 AI 글을 다듬어 그대로 냈다. 글은 깔끔했지만 말투가 자기 것이 아니었다.,2,1,0,0,10,59,인식·해석 / 표현·소통,,,,자기지식,7,"내가 좋아하는 것, 방학 때 있었던 일, 올해 해 보고 싶은 일을 AI에게 자세히 적어 줬다. 글은 깔끔했지만 몇 문장은 내 말투보다 너무 얌전했다.",내 정보가 들어간 AI 자기소개,내 정보를 줘도 말투까지 위임하면 글이 어색해진다.,57,B,빌린 문장 카드,내 정보는 있었지만 말투는 조금 멀었다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B2R2,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B2. 내 정보를 자세히 주고 AI 글을 받아 다듬는다,재료는 줬지만 글까지 맡겼다 — 말투가 내 것이 아니다.,"내가 좋아하는 것, 방학 때 있었던 일, 올해 해 보고 싶은 일을 AI에게 자세히 적어 줬다. 글은 깔끔했지만 몇 문장은 내 말투보다 너무 얌전했다.",4,8,0,0,20,5,R2. 한 번 읽고 이상한 곳만 표시,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽으며 너무 어른스럽게 들리는 한 문장을 자기 말투로 고쳤다.,5,4,0,+,20,69,인식·해석 / 표현·소통,,,,"자기지식, 표현력, 검수능력",9,"내가 좋아하는 것, 방학 때 있었던 일, 올해 해 보고 싶은 일을 AI에게 자세히 적어 줬다. 글은 깔끔했지만 몇 문장은 내 말투보다 너무 얌전했다.",내 정보가 들어간 AI 자기소개,내 정보를 줘도 말투까지 위임하면 글이 어색해진다.,65,B,말투 점검 카드,내 정보와 내 말투는 같은 게 아니었다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B2R3,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B2. 내 정보를 자세히 주고 AI 글을 받아 다듬는다,재료는 줬지만 글까지 맡겼다 — 말투가 내 것이 아니다.,"내가 좋아하는 것, 방학 때 있었던 일, 올해 해 보고 싶은 일을 AI에게 자세히 적어 줬다. 글은 깔끔했지만 몇 문장은 내 말투보다 너무 얌전했다.",4,8,0,0,20,5,R3. 처음부터 다시 읽고 내 얘기인지 확인,처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,AI가 정리한 글에 자기 말투와 실제 기억을 다시 넣었다.,15,11,0,+,30,79,인식·해석 / 표현·소통,표현력,5,AI 문장을 자기 말투로 다시 바꾸는 검토 자리 — 표현력 카드와 강한 매칭,"자기지식, 표현력, 검수능력, 자기검증",12,"내가 좋아하는 것, 방학 때 있었던 일, 올해 해 보고 싶은 일을 AI에게 자세히 적어 줬다. 글은 깔끔했지만 몇 문장은 내 말투보다 너무 얌전했다.",내 정보가 들어간 AI 자기소개,내 정보를 줘도 말투까지 위임하면 글이 어색해진다.,72,A,다시 내 말 카드,AI가 정리한 글에 내 말을 다시 넣었다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B3R1,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B3. 내가 먼저 자기소개를 쓰고 AI에게 표현 두세 개만 보여 달라 한다 — 내 말투에 맞는 것만 골라 쓴다,내 글이 중심이고 AI는 거들었다 — 표현만 받고 내 말투로 검수하면 글이 단단해진다.,"내가 먼저 자기소개를 쓰고 AI에게 어색한 표현 두세 개만 보여 달라 했다. 그중 내 말투에 맞는 것만 골라 썼더니, 내 얘기인데 더 매끄럽게 읽혔다.",6,16,++,++,20,10,R1. 그대로 제출,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,자기가 먼저 쓰고 AI 표현 두세 개 중 자기 말투에 맞는 것만 골라 썼다. 글의 무게는 자기 안에 있었다.,2,1,++,++,10,64,인식·해석 / 표현·소통,,,,"자기지식, 표현력, 검수능력",10,"내가 먼저 자기소개를 쓰고 AI에게 어색한 표현 두세 개만 보여 달라 했다. 그중 내 말투에 맞는 것만 골라 썼더니, 내 얘기인데 더 매끄럽게 읽혔다.",AI가 거들고 내가 잡은 자기소개,"자기 글을 먼저 쓰고 AI는 표현만 검수하면, 내용은 내 안에 있고 글은 단단해진다.",88,S,내가 잡은 자기소개 카드,내가 먼저 쓴 문장이 글의 중심을 잡았고 AI는 표현만 거들었다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B3R2,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B3. 내가 먼저 자기소개를 쓰고 AI에게 표현 두세 개만 보여 달라 한다 — 내 말투에 맞는 것만 골라 쓴다,내 글이 중심이고 AI는 거들었다 — 표현만 받고 내 말투로 검수하면 글이 단단해진다.,"내가 먼저 자기소개를 쓰고 AI에게 어색한 표현 두세 개만 보여 달라 했다. 그중 내 말투에 맞는 것만 골라 썼더니, 내 얘기인데 더 매끄럽게 읽혔다.",6,16,++,++,20,10,R2. 한 번 읽고 이상한 곳만 표시,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽으며 AI가 바꾼 한 표현이 자기 말 같지 않아 다시 자기 말로 되돌렸다.,5,4,++,++,20,74,인식·해석 / 표현·소통,검수능력,5,AI를 표현 보조로 쓰고 바뀐 문장을 확인하는 자리 — 검수능력 카드와 강한 매칭,"자기지식, 표현력, 검수능력, 비판적 사고",12,"내가 먼저 자기소개를 쓰고 AI에게 어색한 표현 두세 개만 보여 달라 했다. 그중 내 말투에 맞는 것만 골라 썼더니, 내 얘기인데 더 매끄럽게 읽혔다.",AI가 거들고 내가 잡은 자기소개,"자기 글을 먼저 쓰고 AI는 표현만 검수하면, 내용은 내 안에 있고 글은 단단해진다.",93,S,검수 자기소개 카드,AI가 고친 표현 중 내 말투에 맞는 것만 골랐더니 내 글이 더 단단해졌다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,B3R3,B. AI에게 부탁한다,AI에 위임했다 — 자기소개를 AI에 시킬 일인지 따져봐야 한다.,AI에게 정보를 주고 자기소개 글을 받아 본다.,6,5,-,-,20,4,B3. 내가 먼저 자기소개를 쓰고 AI에게 표현 두세 개만 보여 달라 한다 — 내 말투에 맞는 것만 골라 쓴다,내 글이 중심이고 AI는 거들었다 — 표현만 받고 내 말투로 검수하면 글이 단단해진다.,"내가 먼저 자기소개를 쓰고 AI에게 어색한 표현 두세 개만 보여 달라 했다. 그중 내 말투에 맞는 것만 골라 썼더니, 내 얘기인데 더 매끄럽게 읽혔다.",6,16,++,++,20,10,R3. 처음부터 다시 읽고 내 얘기인지 확인,처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,처음 쓴 문장과 AI가 다듬은 문장을 비교해서 자기 말투에 맞는 것만 남겼다.,15,11,++,++,30,84,인식·해석 / 표현·소통,,,,"자기지식, 표현력, 정리력, 검수능력, 자기검증",14,"내가 먼저 자기소개를 쓰고 AI에게 어색한 표현 두세 개만 보여 달라 했다. 그중 내 말투에 맞는 것만 골라 썼더니, 내 얘기인데 더 매끄럽게 읽혔다.",AI가 거들고 내가 잡은 자기소개,"자기 글을 먼저 쓰고 AI는 표현만 검수하면, 내용은 내 안에 있고 글은 단단해진다.",100,S,함께 다듬은 카드,AI는 거들었고 글의 무게는 내 안에 있었다 — 처음부터 끝까지 내가 잡았다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,C1R1,C. 다른 사람·기성 자료에 기댄다,"다른 데서 가져왔다 — 적절히 골라 쓸 수도, 자기 자리를 비울 수도 있다.",친구 글이나 작년 내가 쓴 글에 기대서 풀어간다.,14,11,0,0,20,6,C1. 작년 자기소개를 다시 읽고 올해의 나를 처음부터 새로 쓴다,작년의 글이 거름이 되어 올해의 나를 자기 말로 자라게 했다 — 자기 자료를 적극 활용했다.,작년에 썼던 자기소개를 다시 읽으니 지금은 안 하는 취미와 새로 좋아하게 된 것이 또렷이 보였다. 작년 글을 거름 삼아 올해의 나로 처음부터 다시 썼다.,4,12,++,++,20,10,R1. 그대로 제출,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,작년 글을 다시 읽고 올해의 자기로 처음부터 새로 썼다. 작년의 자기가 거름이 되었다.,2,1,++,++,10,66,자기성찰 / 인식·해석,,,,"자기지식, 정리력, 자기성찰",5,작년에 썼던 자기소개를 다시 읽으니 지금은 안 하는 취미와 새로 좋아하게 된 것이 또렷이 보였다. 작년 글을 거름 삼아 올해의 나로 처음부터 다시 썼다.,작년의 나로부터 자란 올해의 자기소개,자기 자료를 적극 활용하면 자기 변화가 글로 자라난다.,88,S,자기 자료 카드,작년의 글이 거름이 되어 올해의 내가 또렷이 자랐다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,C1R2,C. 다른 사람·기성 자료에 기댄다,"다른 데서 가져왔다 — 적절히 골라 쓸 수도, 자기 자리를 비울 수도 있다.",친구 글이나 작년 내가 쓴 글에 기대서 풀어간다.,14,11,0,0,20,6,C1. 작년 자기소개를 다시 읽고 올해의 나를 처음부터 새로 쓴다,작년의 글이 거름이 되어 올해의 나를 자기 말로 자라게 했다 — 자기 자료를 적극 활용했다.,작년에 썼던 자기소개를 다시 읽으니 지금은 안 하는 취미와 새로 좋아하게 된 것이 또렷이 보였다. 작년 글을 거름 삼아 올해의 나로 처음부터 다시 썼다.,4,12,++,++,20,10,R2. 한 번 읽고 이상한 곳만 표시,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽으며 작년 글에서 가져온 한 문장이 지금의 자기와 어울리지 않아 빼냈다.,5,4,++,++,20,76,자기성찰 / 인식·해석,,,,"자기지식, 정리력, 자기성찰, 비판적 사고",7,작년에 썼던 자기소개를 다시 읽으니 지금은 안 하는 취미와 새로 좋아하게 된 것이 또렷이 보였다. 작년 글을 거름 삼아 올해의 나로 처음부터 다시 썼다.,작년의 나로부터 자란 올해의 자기소개,자기 자료를 적극 활용하면 자기 변화가 글로 자라난다.,93,S,자기 비교 카드,한 번 더 읽으니 작년과 올해 사이의 변화가 글에 살아났다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,C1R3,C. 다른 사람·기성 자료에 기댄다,"다른 데서 가져왔다 — 적절히 골라 쓸 수도, 자기 자리를 비울 수도 있다.",친구 글이나 작년 내가 쓴 글에 기대서 풀어간다.,14,11,0,0,20,6,C1. 작년 자기소개를 다시 읽고 올해의 나를 처음부터 새로 쓴다,작년의 글이 거름이 되어 올해의 나를 자기 말로 자라게 했다 — 자기 자료를 적극 활용했다.,작년에 썼던 자기소개를 다시 읽으니 지금은 안 하는 취미와 새로 좋아하게 된 것이 또렷이 보였다. 작년 글을 거름 삼아 올해의 나로 처음부터 다시 썼다.,4,12,++,++,20,10,R3. 처음부터 다시 읽고 내 얘기인지 확인,처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,작년 글을 다시 비추며 지금의 자기가 새로 더하고 싶은 한 문장을 넣었다.,15,11,++,++,30,86,자기성찰 / 인식·해석,자기검증,5,작년 글을 그대로 쓰지 않고 지금의 자기와 비교하는 자리 — 자기검증 카드와 강한 매칭,"자기지식, 정리력, 표현력, 자기성찰, 자기검증",10,작년에 썼던 자기소개를 다시 읽으니 지금은 안 하는 취미와 새로 좋아하게 된 것이 또렷이 보였다. 작년 글을 거름 삼아 올해의 나로 처음부터 다시 썼다.,작년의 나로부터 자란 올해의 자기소개,자기 자료를 적극 활용하면 자기 변화가 글로 자라난다.,100,S,지금의 나 카드,작년 글을 거름 삼아 올해의 내가 처음부터 다시 자랐다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,C2R1,C. 다른 사람·기성 자료에 기댄다,"다른 데서 가져왔다 — 적절히 골라 쓸 수도, 자기 자리를 비울 수도 있다.",친구 글이나 작년 내가 쓴 글에 기대서 풀어간다.,14,11,0,0,20,6,C2. 친구 작년 자기소개를 가져와 이름만 바꿔 낸다,친구의 글이 내 자리에 들어왔다 — 친구의 자기소개는 내 것이 아니다.,친구가 작년에 쓴 자기소개를 그대로 가져와 이름만 바꿔 냈다. 친구가 좋아한다던 음악과 친구가 가고 싶다던 곳이 내 자리에 들어 있었다.,2,6,--,-,20,1,R1. 그대로 제출,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,친구 자기소개를 가져와 이름만 바꿔 냈다. 자기 자리에 친구가 들어왔다.,2,1,--,-,10,57,자기성찰 / 인식·해석,,,,,3,친구가 작년에 쓴 자기소개를 그대로 가져와 이름만 바꿔 냈다. 친구가 좋아한다던 음악과 친구가 가고 싶다던 곳이 내 자리에 들어 있었다.,친구가 들어 있는 자기소개,친구의 자기소개는 친구의 것이다 — 내 자리는 비어 있다.,22,D,친구 자기소개 카드,내 글에 친구의 자기소개가 들어와 있었다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,C2R2,C. 다른 사람·기성 자료에 기댄다,"다른 데서 가져왔다 — 적절히 골라 쓸 수도, 자기 자리를 비울 수도 있다.",친구 글이나 작년 내가 쓴 글에 기대서 풀어간다.,14,11,0,0,20,6,C2. 친구 작년 자기소개를 가져와 이름만 바꿔 낸다,친구의 글이 내 자리에 들어왔다 — 친구의 자기소개는 내 것이 아니다.,친구가 작년에 쓴 자기소개를 그대로 가져와 이름만 바꿔 냈다. 친구가 좋아한다던 음악과 친구가 가고 싶다던 곳이 내 자리에 들어 있었다.,2,6,--,-,20,1,R2. 한 번 읽고 이상한 곳만 표시,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽으며 친구가 좋아한다던 음악이 그대로 남아 있는 자리를 찾아냈다.,5,4,--,0,20,67,자기성찰 / 인식·해석,,,,비판적 사고,5,친구가 작년에 쓴 자기소개를 그대로 가져와 이름만 바꿔 냈다. 친구가 좋아한다던 음악과 친구가 가고 싶다던 곳이 내 자리에 들어 있었다.,친구가 들어 있는 자기소개,친구의 자기소개는 친구의 것이다 — 내 자리는 비어 있다.,32,D,친구 그림자 경고 카드,한 번 읽으니 친구의 글에서 어색한 자리가 보였다.
selfintro,자기소개 글,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",자기 자리에서 시작해야 할 글에 AI를 어떻게 쓸지 가르는 첫 회기. 자기지식·자기검증 자리.,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,C2R3,C. 다른 사람·기성 자료에 기댄다,"다른 데서 가져왔다 — 적절히 골라 쓸 수도, 자기 자리를 비울 수도 있다.",친구 글이나 작년 내가 쓴 글에 기대서 풀어간다.,14,11,0,0,20,6,C2. 친구 작년 자기소개를 가져와 이름만 바꿔 낸다,친구의 글이 내 자리에 들어왔다 — 친구의 자기소개는 내 것이 아니다.,친구가 작년에 쓴 자기소개를 그대로 가져와 이름만 바꿔 냈다. 친구가 좋아한다던 음악과 친구가 가고 싶다던 곳이 내 자리에 들어 있었다.,2,6,--,-,20,1,R3. 처음부터 다시 읽고 내 얘기인지 확인,처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,친구의 자기소개를 거의 다 지우고 자기 얘기로 다시 채웠다.,15,11,--,+,30,77,자기성찰 / 인식·해석,,,,"자기지식, 정리력, 자기성찰, 자기검증",8,친구가 작년에 쓴 자기소개를 그대로 가져와 이름만 바꿔 냈다. 친구가 좋아한다던 음악과 친구가 가고 싶다던 곳이 내 자리에 들어 있었다.,친구가 들어 있는 자기소개,친구의 자기소개는 친구의 것이다 — 내 자리는 비어 있다.,42,C,내 자리 회수 카드,친구의 글을 거의 다 지우고 내 얘기로 채웠다.
